date,factom,nxt,bitcoin,isPartial
2015-09-15 17:00:00,0,24,60,False
2015-09-15 18:00:00,0,23,63,False
2015-09-15 19:00:00,0,20,64,False
2015-09-15 20:00:00,0,23,70,False
2015-09-15 21:00:00,0,26,77,False
2015-09-15 22:00:00,0,26,87,False
2015-09-15 23:00:00,0,30,74,False
2015-09-16 00:00:00,0,27,76,False
2015-09-16 00:00:00,0,30,86,False
2015-09-16 01:00:00,0,33,78,False
2015-09-16 02:00:00,0,33,83,False
2015-09-16 03:00:00,0,35,76,False
2015-09-16 04:00:00,0,29,76,False
2015-09-16 05:00:00,0,29,75,False
2015-09-16 06:00:00,0,27,68,False
2015-09-16 07:00:00,0,23,63,False
2015-09-16 08:00:00,0,22,63,False
2015-09-16 09:00:00,0,20,63,False
2015-09-16 10:00:00,0,24,62,False
2015-09-16 11:00:00,0,25,67,False
2015-09-16 12:00:00,0,24,66,False
2015-09-16 13:00:00,0,24,61,False
2015-09-16 14:00:00,0,26,69,False
2015-09-16 15:00:00,0,26,69,False
2015-09-16 16:00:00,0,29,64,False
2015-09-16 17:00:00,0,29,71,False
2015-09-16 18:00:00,0,26,72,False
2015-09-16 19:00:00,0,28,72,False
2015-09-16 20:00:00,0,27,76,False
2015-09-16 21:00:00,0,33,80,False
2015-09-16 22:00:00,0,29,98,False
2015-09-16 23:00:00,0,37,81,False
2015-09-17 00:00:00,0,58,81,False
2015-09-17 01:00:00,0,54,74,False
2015-09-17 02:00:00,0,50,76,False
2015-09-17 03:00:00,0,54,79,False
2015-09-17 04:00:00,0,49,74,False
2015-09-17 05:00:00,0,43,75,False
2015-09-17 06:00:00,0,37,64,False
2015-09-17 07:00:00,0,30,68,False
2015-09-17 08:00:00,0,28,70,False
2015-09-17 09:00:00,0,30,66,False
2015-09-17 10:00:00,0,27,64,False
2015-09-17 11:00:00,0,28,71,False
2015-09-17 12:00:00,0,34,66,False
2015-09-17 13:00:00,0,32,67,False
2015-09-17 14:00:00,0,30,67,False
2015-09-17 15:00:00,0,32,68,False
2015-09-17 16:00:00,0,33,69,False
2015-09-17 17:00:00,0,35,72,False
2015-09-17 18:00:00,0,31,72,False
2015-09-17 19:00:00,0,35,73,False
2015-09-17 20:00:00,0,33,78,False
2015-09-17 21:00:00,0,35,79,False
2015-09-17 22:00:00,0,39,85,False
2015-09-17 23:00:00,0,35,98,False
2015-09-18 00:00:00,0,42,91,False
2015-09-18 01:00:00,0,44,81,False
2015-09-18 02:00:00,0,34,80,False
2015-09-18 03:00:00,0,37,84,False
2015-09-18 04:00:00,0,36,86,False
2015-09-18 05:00:00,0,29,71,False
2015-09-18 06:00:00,0,28,67,False
2015-09-18 07:00:00,0,25,68,False
2015-09-18 08:00:00,0,24,76,False
2015-09-18 09:00:00,0,23,73,False
2015-09-18 10:00:00,0,25,74,False
2015-09-18 11:00:00,0,23,69,False
2015-09-18 12:00:00,0,26,75,False
2015-09-18 13:00:00,0,27,73,False
2015-09-18 14:00:00,0,27,75,False
2015-09-18 15:00:00,0,29,76,False
2015-09-18 16:00:00,0,31,77,False
2015-09-18 17:00:00,0,29,77,False
2015-09-18 18:00:00,0,30,83,False
2015-09-18 19:00:00,0,29,76,False
2015-09-18 20:00:00,0,32,80,False
2015-09-18 21:00:00,0,34,76,False
2015-09-18 22:00:00,0,31,100,False
2015-09-18 23:00:00,0,37,85,False
2015-09-19 00:00:00,0,34,84,False
2015-09-19 00:00:00,0,35,87,False
2015-09-19 01:00:00,0,38,83,False
2015-09-19 02:00:00,0,38,83,False
2015-09-19 03:00:00,0,37,77,False
2015-09-19 04:00:00,0,36,79,False
2015-09-19 05:00:00,0,34,73,False
2015-09-19 06:00:00,0,30,71,False
2015-09-19 07:00:00,0,27,67,False
2015-09-19 08:00:00,0,29,63,False
2015-09-19 09:00:00,0,28,61,False
2015-09-19 10:00:00,0,30,63,False
2015-09-19 11:00:00,0,31,65,False
2015-09-19 12:00:00,0,31,65,False
2015-09-19 13:00:00,0,27,64,False
2015-09-19 14:00:00,0,29,75,False
2015-09-19 15:00:00,0,28,65,False
2015-09-19 16:00:00,0,30,65,False
2015-09-19 17:00:00,0,34,69,False
2015-09-19 18:00:00,0,32,68,False
2015-09-19 19:00:00,0,30,73,False
2015-09-19 20:00:00,0,33,78,False
2015-09-19 21:00:00,0,31,84,False
2015-09-19 22:00:00,0,37,86,False
2015-09-19 23:00:00,0,33,89,False
2015-09-20 00:00:00,0,36,93,False
2015-09-20 01:00:00,0,38,70,False
2015-09-20 02:00:00,0,36,80,False
2015-09-20 03:00:00,0,37,71,False
2015-09-20 04:00:00,0,38,73,False
2015-09-20 05:00:00,0,35,70,False
2015-09-20 06:00:00,0,34,71,False
2015-09-20 07:00:00,0,31,64,False
2015-09-20 08:00:00,0,28,65,False
2015-09-20 09:00:00,0,26,63,False
2015-09-20 10:00:00,0,27,64,False
2015-09-20 11:00:00,0,26,61,False
2015-09-20 12:00:00,0,28,62,False
2015-09-20 13:00:00,0,30,63,False
2015-09-20 14:00:00,0,32,61,False
2015-09-20 15:00:00,0,32,65,False
2015-09-20 16:00:00,0,31,67,False
2015-09-20 17:00:00,0,31,62,False
2015-09-20 18:00:00,0,27,68,False
2015-09-20 19:00:00,0,26,71,False
2015-09-20 20:00:00,0,29,72,False
2015-09-20 21:00:00,0,32,78,False
2015-09-20 22:00:00,0,37,83,False
2015-09-20 23:00:00,0,44,90,False
2015-09-21 00:00:00,0,43,86,False
2015-09-21 01:00:00,0,54,79,False
2015-09-21 02:00:00,0,42,76,False
2015-09-21 03:00:00,0,39,84,False
2015-09-21 04:00:00,0,32,74,False
2015-09-21 05:00:00,0,29,75,False
2015-09-21 06:00:00,0,24,71,False
2015-09-21 07:00:00,0,21,63,False
2015-09-21 08:00:00,0,24,65,False
2015-09-21 09:00:00,0,19,67,False
2015-09-21 10:00:00,0,25,64,False
2015-09-21 11:00:00,0,23,63,False
2015-09-21 12:00:00,0,22,64,False
2015-09-21 13:00:00,0,24,65,False
2015-09-21 14:00:00,0,25,68,False
2015-09-21 15:00:00,0,25,67,False
2015-09-21 16:00:00,0,27,70,False
2015-09-21 17:00:00,0,27,73,False
2015-09-21 18:00:00,0,22,72,False
2015-09-21 19:00:00,0,26,77,False
2015-09-21 20:00:00,0,27,81,False
2015-09-21 21:00:00,0,29,86,False
2015-09-21 22:00:00,0,31,98,False
2015-09-21 23:00:00,0,28,85,False
2015-09-22 00:00:00,0,38,100,False
2015-09-22 00:00:00,0,37,97,False
2015-09-22 01:00:00,0,60,80,False
2015-09-22 02:00:00,0,36,84,False
2015-09-22 03:00:00,0,31,76,False
2015-09-22 04:00:00,0,30,84,False
2015-09-22 05:00:00,0,26,72,False
2015-09-22 06:00:00,0,23,70,False
2015-09-22 07:00:00,0,24,71,False
2015-09-22 08:00:00,0,21,72,False
2015-09-22 09:00:00,0,20,70,False
2015-09-22 10:00:00,0,21,70,False
2015-09-22 11:00:00,0,24,72,False
2015-09-22 12:00:00,0,23,74,False
2015-09-22 13:00:00,0,24,74,False
2015-09-22 14:00:00,0,25,72,False
2015-09-22 15:00:00,0,25,71,False
2015-09-22 16:00:00,0,27,72,False
2015-09-22 17:00:00,0,27,72,False
2015-09-22 18:00:00,0,27,79,False
2015-09-22 19:00:00,0,23,78,False
2015-09-22 20:00:00,0,25,78,False
2015-09-22 21:00:00,0,27,86,False
2015-09-22 22:00:00,0,30,93,False
2015-09-22 23:00:00,0,36,94,False
2015-09-23 00:00:00,0,29,91,False
2015-09-23 01:00:00,0,35,80,False
2015-09-23 02:00:00,0,30,86,False
2015-09-23 03:00:00,0,28,86,False
2015-09-23 04:00:00,0,28,83,False
2015-09-23 05:00:00,0,29,74,False
2015-09-23 06:00:00,0,25,74,False
2015-09-23 07:00:00,0,25,66,False
2015-09-23 08:00:00,0,23,66,False
2015-09-23 09:00:00,0,23,63,False
2015-09-23 10:00:00,0,23,65,False
2015-09-23 11:00:00,0,25,67,False
2015-09-23 12:00:00,0,24,66,False
2015-09-23 13:00:00,0,25,68,False
2015-09-23 14:00:00,0,26,69,False
2015-09-23 15:00:00,0,29,74,False
2015-09-23 16:00:00,0,27,70,False
2015-09-23 17:00:00,0,26,72,False
2015-09-23 18:00:00,0,29,75,False
2015-09-23 19:00:00,0,29,71,False
2015-09-23 20:00:00,0,25,79,False
2015-09-23 21:00:00,0,31,78,False
2015-09-23 22:00:00,0,35,100,False
2015-09-23 23:00:00,0,39,85,False
2015-09-24 00:00:00,0,64,88,False
2015-09-24 01:00:00,0,57,77,False
2015-09-24 02:00:00,0,50,73,False
2015-09-24 03:00:00,0,59,68,False
2015-09-24 04:00:00,0,52,72,False
2015-09-24 05:00:00,0,43,68,False
2015-09-24 06:00:00,0,43,70,False
2015-09-24 07:00:00,0,37,72,False
2015-09-24 08:00:00,0,30,65,False
2015-09-24 09:00:00,0,31,61,False
2015-09-24 10:00:00,0,31,59,False
2015-09-24 11:00:00,0,32,59,False
2015-09-24 12:00:00,0,30,59,False
2015-09-24 13:00:00,0,32,63,False
2015-09-24 14:00:00,0,33,64,False
2015-09-24 15:00:00,0,36,66,False
2015-09-24 16:00:00,0,33,65,False
2015-09-24 17:00:00,0,35,72,False
2015-09-24 18:00:00,0,32,66,False
2015-09-24 19:00:00,0,34,75,False
2015-09-24 20:00:00,0,35,80,False
2015-09-24 21:00:00,0,36,80,False
2015-09-24 22:00:00,0,38,87,False
2015-09-24 23:00:00,0,36,89,False
2015-09-25 00:00:00,0,40,87,False
2015-09-25 00:00:00,0,43,95,False
2015-09-25 01:00:00,0,38,82,False
2015-09-25 02:00:00,0,38,100,False
2015-09-25 03:00:00,0,38,84,False
2015-09-25 04:00:00,0,34,81,False
2015-09-25 05:00:00,0,32,75,False
2015-09-25 06:00:00,0,31,68,False
2015-09-25 07:00:00,0,27,76,False
2015-09-25 08:00:00,0,27,75,False
2015-09-25 09:00:00,0,27,77,False
2015-09-25 10:00:00,0,25,74,False
2015-09-25 11:00:00,0,27,72,False
2015-09-25 12:00:00,0,31,72,False
2015-09-25 13:00:00,0,29,75,False
2015-09-25 14:00:00,0,29,73,False
2015-09-25 15:00:00,0,35,76,False
2015-09-25 16:00:00,0,30,80,False
2015-09-25 17:00:00,0,33,76,False
2015-09-25 18:00:00,0,29,81,False
2015-09-25 19:00:00,0,30,77,False
2015-09-25 20:00:00,0,30,79,False
2015-09-25 21:00:00,0,37,89,False
2015-09-25 22:00:00,0,31,97,False
2015-09-25 23:00:00,0,34,92,False
2015-09-26 00:00:00,0,37,92,False
2015-09-26 01:00:00,0,35,76,False
2015-09-26 02:00:00,0,34,86,False
2015-09-26 03:00:00,0,36,83,False
2015-09-26 04:00:00,0,33,80,False
2015-09-26 05:00:00,0,35,69,False
2015-09-26 06:00:00,0,28,69,False
2015-09-26 07:00:00,0,31,67,False
2015-09-26 08:00:00,0,36,64,False
2015-09-26 09:00:00,0,33,66,False
2015-09-26 10:00:00,0,29,66,False
2015-09-26 11:00:00,0,26,65,False
2015-09-26 12:00:00,0,26,61,False
2015-09-26 13:00:00,0,30,66,False
2015-09-26 14:00:00,0,31,71,False
2015-09-26 15:00:00,0,33,63,False
2015-09-26 16:00:00,0,35,70,False
2015-09-26 17:00:00,0,35,67,False
2015-09-26 18:00:00,0,32,70,False
2015-09-26 19:00:00,0,32,78,False
2015-09-26 20:00:00,0,31,81,False
2015-09-26 21:00:00,0,29,79,False
2015-09-26 22:00:00,0,27,87,False
2015-09-26 23:00:00,0,33,98,False
2015-09-27 00:00:00,0,29,91,False
2015-09-27 01:00:00,0,35,80,False
2015-09-27 02:00:00,0,39,77,False
2015-09-27 03:00:00,0,34,76,False
2015-09-27 04:00:00,0,34,74,False
2015-09-27 05:00:00,0,35,73,False
2015-09-27 06:00:00,0,32,70,False
2015-09-27 07:00:00,0,32,58,False
2015-09-27 08:00:00,0,27,68,False
2015-09-27 09:00:00,0,26,66,False
2015-09-27 10:00:00,0,30,64,False
2015-09-27 11:00:00,0,27,66,False
2015-09-27 12:00:00,0,28,67,False
2015-09-27 13:00:00,0,28,63,False
2015-09-27 14:00:00,0,35,63,False
2015-09-27 15:00:00,0,28,61,False
2015-09-27 16:00:00,0,30,68,False
2015-09-27 17:00:00,0,30,67,False
2015-09-27 18:00:00,0,30,71,False
2015-09-27 19:00:00,0,28,68,False
2015-09-27 20:00:00,0,29,78,False
2015-09-27 21:00:00,0,28,80,False
2015-09-27 22:00:00,0,31,88,False
2015-09-27 23:00:00,0,33,86,False
2015-09-28 00:00:00,0,33,97,False
2015-09-28 00:00:00,0,31,91,False
2015-09-28 01:00:00,0,26,74,False
2015-09-28 02:00:00,0,27,73,False
2015-09-28 03:00:00,0,26,75,False
2015-09-28 04:00:00,0,27,69,False
2015-09-28 05:00:00,0,28,65,False
2015-09-28 06:00:00,0,25,62,False
2015-09-28 07:00:00,0,22,63,False
2015-09-28 08:00:00,0,24,63,False
2015-09-28 09:00:00,0,22,62,False
2015-09-28 10:00:00,0,22,59,False
2015-09-28 11:00:00,0,22,55,False
2015-09-28 12:00:00,0,22,62,False
2015-09-28 13:00:00,0,24,68,False
2015-09-28 14:00:00,0,23,64,False
2015-09-28 15:00:00,0,25,69,False
2015-09-28 16:00:00,0,27,74,False
2015-09-28 17:00:00,0,24,70,False
2015-09-28 18:00:00,0,26,74,False
2015-09-28 19:00:00,0,23,70,False
2015-09-28 20:00:00,0,28,77,False
2015-09-28 21:00:00,0,31,79,False
2015-09-28 22:00:00,0,26,80,False
2015-09-28 23:00:00,0,30,87,False
2015-09-29 00:00:00,0,33,93,False
2015-09-29 01:00:00,0,39,78,False
2015-09-29 02:00:00,0,47,89,False
2015-09-29 03:00:00,0,36,72,False
2015-09-29 04:00:00,0,32,76,False
2015-09-29 05:00:00,0,30,72,False
2015-09-29 06:00:00,0,24,64,False
2015-09-29 07:00:00,0,24,66,False
2015-09-29 08:00:00,0,23,67,False
2015-09-29 09:00:00,0,24,65,False
2015-09-29 10:00:00,0,23,62,False
2015-09-29 11:00:00,0,28,60,False
2015-09-29 12:00:00,0,25,62,False
2015-09-29 13:00:00,0,25,66,False
2015-09-29 14:00:00,0,25,69,False
2015-09-29 15:00:00,0,29,69,False
2015-09-29 16:00:00,0,26,70,False
2015-09-29 17:00:00,0,28,68,False
2015-09-29 18:00:00,0,28,76,False
2015-09-29 19:00:00,0,28,87,False
2015-09-29 20:00:00,0,27,79,False
2015-09-29 21:00:00,0,27,85,False
2015-09-29 22:00:00,0,30,94,False
2015-09-29 23:00:00,0,37,91,False
2015-09-30 00:00:00,0,30,80,False
2015-09-30 01:00:00,0,36,76,False
2015-09-30 02:00:00,0,35,85,False
2015-09-30 03:00:00,0,31,72,False
2015-09-30 04:00:00,0,31,85,False
2015-09-30 05:00:00,0,26,67,False
2015-09-30 06:00:00,0,25,58,False
2015-09-30 07:00:00,0,24,59,False
2015-09-30 08:00:00,0,21,63,False
2015-09-30 09:00:00,0,22,58,False
2015-09-30 10:00:00,0,21,59,False
2015-09-30 11:00:00,0,22,60,False
2015-09-30 12:00:00,0,23,57,False
2015-09-30 13:00:00,0,27,63,False
2015-09-30 14:00:00,0,28,65,False
2015-09-30 15:00:00,0,29,76,False
2015-09-30 16:00:00,0,28,66,False
2015-09-30 17:00:00,0,28,71,False
2015-09-30 18:00:00,0,28,73,False
2015-09-30 19:00:00,0,26,69,False
2015-09-30 20:00:00,0,31,81,False
2015-09-30 21:00:00,0,36,100,False
2015-09-30 22:00:00,0,36,96,False
2015-09-30 23:00:00,0,40,83,False
2015-10-01 00:00:00,0,62,76,False
2015-10-01 00:00:00,0,65,80,False
2015-10-01 01:00:00,0,62,77,False
2015-10-01 02:00:00,0,55,80,False
2015-10-01 03:00:00,0,62,89,False
2015-10-01 04:00:00,0,49,79,False
2015-10-01 05:00:00,0,42,71,False
2015-10-01 06:00:00,0,41,65,False
2015-10-01 07:00:00,0,32,69,False
2015-10-01 08:00:00,0,30,64,False
2015-10-01 09:00:00,0,32,62,False
2015-10-01 10:00:00,0,28,62,False
2015-10-01 11:00:00,0,31,64,False
2015-10-01 12:00:00,0,29,61,False
2015-10-01 13:00:00,0,32,65,False
2015-10-01 14:00:00,0,31,75,False
2015-10-01 15:00:00,0,34,64,False
2015-10-01 16:00:00,0,34,63,False
2015-10-01 17:00:00,0,31,65,False
2015-10-01 18:00:00,0,34,69,False
2015-10-01 19:00:00,0,36,70,False
2015-10-01 20:00:00,0,34,75,False
2015-10-01 21:00:00,0,38,88,False
2015-10-01 22:00:00,0,37,100,False
2015-10-01 23:00:00,0,40,83,False
2015-10-02 00:00:00,0,40,73,False
2015-10-02 01:00:00,0,41,75,False
2015-10-02 02:00:00,0,41,72,False
2015-10-02 03:00:00,0,38,74,False
2015-10-02 04:00:00,0,36,83,False
2015-10-02 05:00:00,0,34,66,False
2015-10-02 06:00:00,0,30,61,False
2015-10-02 07:00:00,0,29,63,False
2015-10-02 08:00:00,0,29,61,False
2015-10-02 09:00:00,0,25,59,False
2015-10-02 10:00:00,0,26,60,False
2015-10-02 11:00:00,0,30,63,False
2015-10-02 12:00:00,0,29,59,False
2015-10-02 13:00:00,0,28,64,False
2015-10-02 14:00:00,0,27,64,False
2015-10-02 15:00:00,0,33,77,False
2015-10-02 16:00:00,0,30,62,False
2015-10-02 17:00:00,0,30,65,False
2015-10-02 18:00:00,0,32,69,False
2015-10-02 19:00:00,0,33,69,False
2015-10-02 20:00:00,0,34,72,False
2015-10-02 21:00:00,0,33,100,False
2015-10-02 22:00:00,0,34,85,False
2015-10-02 23:00:00,0,34,88,False
2015-10-03 00:00:00,0,36,76,False
2015-10-03 01:00:00,0,37,80,False
2015-10-03 02:00:00,0,40,75,False
2015-10-03 03:00:00,0,43,70,False
2015-10-03 04:00:00,0,41,85,False
2015-10-03 05:00:00,0,39,66,False
2015-10-03 06:00:00,0,32,57,False
2015-10-03 07:00:00,0,32,58,False
2015-10-03 08:00:00,0,31,61,False
2015-10-03 09:00:00,0,31,66,False
2015-10-03 10:00:00,0,32,57,False
2015-10-03 11:00:00,0,34,60,False
2015-10-03 12:00:00,0,44,57,False
2015-10-03 13:00:00,0,32,57,False
2015-10-03 14:00:00,0,36,61,False
2015-10-03 15:00:00,0,36,82,False
2015-10-03 16:00:00,0,35,64,False
2015-10-03 17:00:00,0,33,60,False
2015-10-03 18:00:00,0,34,65,False
2015-10-03 19:00:00,0,34,68,False
2015-10-03 20:00:00,0,35,71,False
2015-10-03 21:00:00,0,40,77,False
2015-10-03 22:00:00,0,37,99,False
2015-10-03 23:00:00,0,44,89,False
2015-10-04 00:00:00,0,50,77,False
2015-10-04 00:00:00,0,42,65,False
2015-10-04 01:00:00,0,40,68,False
2015-10-04 02:00:00,0,42,74,False
2015-10-04 03:00:00,0,34,65,False
2015-10-04 04:00:00,0,32,60,False
2015-10-04 05:00:00,0,31,63,False
2015-10-04 06:00:00,0,29,55,False
2015-10-04 07:00:00,0,26,55,False
2015-10-04 08:00:00,0,23,47,False
2015-10-04 09:00:00,0,23,52,False
2015-10-04 10:00:00,0,23,55,False
2015-10-04 11:00:00,0,21,72,False
2015-10-04 12:00:00,0,25,61,False
2015-10-04 13:00:00,0,26,53,False
2015-10-04 14:00:00,0,25,54,False
2015-10-04 15:00:00,0,25,50,False
2015-10-04 16:00:00,0,28,53,False
2015-10-04 17:00:00,0,23,53,False
2015-10-04 18:00:00,0,23,57,False
2015-10-04 19:00:00,0,26,59,False
2015-10-04 20:00:00,0,24,62,False
2015-10-04 21:00:00,0,27,71,False
2015-10-04 22:00:00,1,24,84,False
2015-10-04 23:00:00,1,30,73,False
2015-10-05 00:00:00,1,30,73,False
2015-10-05 01:00:00,1,31,89,False
2015-10-05 02:00:00,1,27,87,False
2015-10-05 03:00:00,1,28,65,False
2015-10-05 04:00:00,1,29,60,False
2015-10-05 05:00:00,1,25,60,False
2015-10-05 06:00:00,1,24,58,False
2015-10-05 07:00:00,1,18,55,False
2015-10-05 08:00:00,1,21,56,False
2015-10-05 09:00:00,0,18,60,False
2015-10-05 10:00:00,0,19,53,False
2015-10-05 11:00:00,1,21,55,False
2015-10-05 12:00:00,0,23,54,False
2015-10-05 13:00:00,0,21,56,False
2015-10-05 14:00:00,0,23,58,False
2015-10-05 15:00:00,1,23,59,False
2015-10-05 16:00:00,0,25,59,False
2015-10-05 17:00:00,0,24,60,False
2015-10-05 18:00:00,1,25,68,False
2015-10-05 19:00:00,1,24,67,False
2015-10-05 20:00:00,1,25,75,False
2015-10-05 21:00:00,0,28,78,False
2015-10-05 22:00:00,0,29,93,False
2015-10-05 23:00:00,1,28,82,False
2015-10-06 00:00:00,0,38,70,False
2015-10-06 01:00:00,0,36,100,False
2015-10-06 02:00:00,0,61,82,False
2015-10-06 03:00:00,0,39,93,False
2015-10-06 04:00:00,0,35,74,False
2015-10-06 05:00:00,0,30,69,False
2015-10-06 06:00:00,0,29,55,False
2015-10-06 07:00:00,0,26,60,False
2015-10-06 08:00:00,0,24,54,False
2015-10-06 09:00:00,0,22,63,False
2015-10-06 10:00:00,1,24,57,False
2015-10-06 11:00:00,0,23,56,False
2015-10-06 12:00:00,0,26,56,False
2015-10-06 13:00:00,0,26,62,False
2015-10-06 14:00:00,0,28,63,False
2015-10-06 15:00:00,0,29,69,False
2015-10-06 16:00:00,0,30,66,False
2015-10-06 17:00:00,0,29,68,False
2015-10-06 18:00:00,0,29,72,False
2015-10-06 19:00:00,0,34,73,False
2015-10-06 20:00:00,0,36,70,False
2015-10-06 21:00:00,0,37,82,False
2015-10-06 22:00:00,0,40,93,False
2015-10-06 23:00:00,0,47,76,False
2015-10-07 00:00:00,0,44,75,False
2015-10-07 00:00:00,0,20,33,False
2015-10-07 01:00:00,0,17,33,False
2015-10-07 02:00:00,0,17,41,False
2015-10-07 03:00:00,0,18,36,False
2015-10-07 04:00:00,0,15,37,False
2015-10-07 05:00:00,0,14,29,False
2015-10-07 06:00:00,0,14,25,False
2015-10-07 07:00:00,0,13,24,False
2015-10-07 08:00:00,0,11,24,False
2015-10-07 09:00:00,0,11,24,False
2015-10-07 10:00:00,0,12,25,False
2015-10-07 11:00:00,0,12,27,False
2015-10-07 12:00:00,0,14,26,False
2015-10-07 13:00:00,0,14,26,False
2015-10-07 14:00:00,0,13,26,False
2015-10-07 15:00:00,0,15,28,False
2015-10-07 16:00:00,0,17,28,False
2015-10-07 17:00:00,0,18,27,False
2015-10-07 18:00:00,0,17,29,False
2015-10-07 19:00:00,0,20,39,False
2015-10-07 20:00:00,0,22,31,False
2015-10-07 21:00:00,0,28,35,False
2015-10-07 22:00:00,0,35,41,False
2015-10-07 23:00:00,0,62,32,False
2015-10-08 00:00:00,0,100,34,False
2015-10-08 01:00:00,0,83,29,False
2015-10-08 02:00:00,0,79,31,False
2015-10-08 03:00:00,0,65,33,False
2015-10-08 04:00:00,0,53,39,False
2015-10-08 05:00:00,0,47,29,False
2015-10-08 06:00:00,0,36,27,False
2015-10-08 07:00:00,0,28,29,False
2015-10-08 08:00:00,0,26,25,False
2015-10-08 09:00:00,0,25,24,False
2015-10-08 10:00:00,0,26,25,False
2015-10-08 11:00:00,0,26,25,False
2015-10-08 12:00:00,0,26,26,False
2015-10-08 13:00:00,0,25,30,False
2015-10-08 14:00:00,0,24,27,False
2015-10-08 15:00:00,0,25,28,False
2015-10-08 16:00:00,0,26,27,False
2015-10-08 17:00:00,0,24,32,False
2015-10-08 18:00:00,0,24,29,False
2015-10-08 19:00:00,0,24,31,False
2015-10-08 20:00:00,0,26,31,False
2015-10-08 21:00:00,0,28,36,False
2015-10-08 22:00:00,0,28,39,False
2015-10-08 23:00:00,0,35,33,False
2015-10-09 00:00:00,0,43,31,False
2015-10-09 01:00:00,0,40,31,False
2015-10-09 02:00:00,0,35,31,False
2015-10-09 03:00:00,0,35,31,False
2015-10-09 04:00:00,0,30,26,False
2015-10-09 05:00:00,0,25,25,False
2015-10-09 06:00:00,0,24,29,False
2015-10-09 07:00:00,0,21,24,False
2015-10-09 08:00:00,0,18,26,False
2015-10-09 09:00:00,0,17,23,False
2015-10-09 10:00:00,0,17,23,False
2015-10-09 11:00:00,0,18,26,False
2015-10-09 12:00:00,0,22,24,False
2015-10-09 13:00:00,0,19,25,False
2015-10-09 14:00:00,0,19,27,False
2015-10-09 15:00:00,0,21,26,False
2015-10-09 16:00:00,0,20,28,False
2015-10-09 17:00:00,0,21,26,False
2015-10-09 18:00:00,0,21,25,False
2015-10-09 19:00:00,0,23,27,False
2015-10-09 20:00:00,0,26,27,False
2015-10-09 21:00:00,0,29,35,False
2015-10-09 22:00:00,0,38,42,False
2015-10-09 23:00:00,0,34,32,False
2015-10-10 00:00:00,0,29,32,False
2015-10-10 00:00:00,0,62,67,False
2015-10-10 01:00:00,0,54,67,False
2015-10-10 02:00:00,0,50,85,False
2015-10-10 03:00:00,0,46,60,False
2015-10-10 04:00:00,0,47,66,False
2015-10-10 05:00:00,0,44,81,False
2015-10-10 06:00:00,0,37,51,False
2015-10-10 07:00:00,0,36,47,False
2015-10-10 08:00:00,0,38,48,False
2015-10-10 09:00:00,0,36,51,False
2015-10-10 10:00:00,0,35,48,False
2015-10-10 11:00:00,0,45,54,False
2015-10-10 12:00:00,0,35,54,False
2015-10-10 13:00:00,0,35,49,False
2015-10-10 14:00:00,0,39,51,False
2015-10-10 15:00:00,0,36,54,False
2015-10-10 16:00:00,0,35,50,False
2015-10-10 17:00:00,0,43,51,False
2015-10-10 18:00:00,0,39,56,False
2015-10-10 19:00:00,0,39,55,False
2015-10-10 20:00:00,0,43,57,False
2015-10-10 21:00:00,0,41,66,False
2015-10-10 22:00:00,0,42,77,False
2015-10-10 23:00:00,0,41,62,False
2015-10-11 00:00:00,0,46,66,False
2015-10-11 01:00:00,0,46,59,False
2015-10-11 02:00:00,0,42,61,False
2015-10-11 03:00:00,0,43,56,False
2015-10-11 04:00:00,0,41,58,False
2015-10-11 05:00:00,0,38,71,False
2015-10-11 06:00:00,0,38,51,False
2015-10-11 07:00:00,0,34,50,False
2015-10-11 08:00:00,0,30,49,False
2015-10-11 09:00:00,0,29,60,False
2015-10-11 10:00:00,0,30,48,False
2015-10-11 11:00:00,0,29,48,False
2015-10-11 12:00:00,0,30,49,False
2015-10-11 13:00:00,0,32,52,False
2015-10-11 14:00:00,0,31,53,False
2015-10-11 15:00:00,0,33,50,False
2015-10-11 16:00:00,0,29,51,False
2015-10-11 17:00:00,0,31,52,False
2015-10-11 18:00:00,0,33,51,False
2015-10-11 19:00:00,0,33,56,False
2015-10-11 20:00:00,0,35,56,False
2015-10-11 21:00:00,0,37,67,False
2015-10-11 22:00:00,0,38,82,False
2015-10-11 23:00:00,0,40,69,False
2015-10-12 00:00:00,0,38,67,False
2015-10-12 01:00:00,0,38,100,False
2015-10-12 02:00:00,0,37,65,False
2015-10-12 03:00:00,0,34,65,False
2015-10-12 04:00:00,0,28,61,False
2015-10-12 05:00:00,0,25,68,False
2015-10-12 06:00:00,0,26,55,False
2015-10-12 07:00:00,0,25,56,False
2015-10-12 08:00:00,0,23,52,False
2015-10-12 09:00:00,0,23,50,False
2015-10-12 10:00:00,0,21,53,False
2015-10-12 11:00:00,0,23,51,False
2015-10-12 12:00:00,0,23,59,False
2015-10-12 13:00:00,0,24,57,False
2015-10-12 14:00:00,0,26,56,False
2015-10-12 15:00:00,0,28,55,False
2015-10-12 16:00:00,0,26,53,False
2015-10-12 17:00:00,0,27,54,False
2015-10-12 18:00:00,0,28,60,False
2015-10-12 19:00:00,0,28,58,False
2015-10-12 20:00:00,0,28,62,False
2015-10-12 21:00:00,0,29,71,False
2015-10-12 22:00:00,0,32,83,False
2015-10-12 23:00:00,0,33,65,False
2015-10-13 00:00:00,0,46,61,False
