date,FCT,NXT,BTN,isPartial
2015-11-28 05:00:00,4,48,37,False
2015-11-28 06:00:00,5,46,40,False
2015-11-28 07:00:00,5,38,38,False
2015-11-28 08:00:00,5,36,33,False
2015-11-28 09:00:00,6,32,28,False
2015-11-28 10:00:00,7,37,33,False
2015-11-28 11:00:00,7,41,34,False
2015-11-28 12:00:00,8,48,30,False
2015-11-28 13:00:00,7,34,27,False
2015-11-28 14:00:00,5,38,26,False
2015-11-28 15:00:00,6,38,27,False
2015-11-28 16:00:00,5,41,32,False
2015-11-28 17:00:00,5,44,43,False
2015-11-28 18:00:00,7,39,32,False
2015-11-28 19:00:00,6,42,38,False
2015-11-28 20:00:00,7,40,100,False
2015-11-28 21:00:00,5,42,49,False
2015-11-28 22:00:00,7,38,36,False
2015-11-28 23:00:00,6,39,38,False
2015-11-29 00:00:00,4,50,43,False
2015-11-29 01:00:00,5,43,44,False
2015-11-29 02:00:00,4,47,43,False
2015-11-29 03:00:00,3,45,41,False
2015-11-29 04:00:00,3,45,36,False
2015-11-29 05:00:00,2,45,39,False
2015-11-29 06:00:00,4,42,36,False
2015-11-29 07:00:00,5,39,33,False
2015-11-29 08:00:00,5,37,37,False
2015-11-29 09:00:00,5,35,34,False
2015-11-29 10:00:00,7,35,40,False
2015-11-29 11:00:00,8,37,36,False
2015-11-29 12:00:00,8,33,30,False
2015-11-29 13:00:00,6,33,36,False
2015-11-29 14:00:00,6,34,31,False
2015-11-29 15:00:00,5,36,25,False
2015-11-29 16:00:00,7,38,19,False
2015-11-29 17:00:00,7,42,20,False
2015-11-29 18:00:00,7,40,16,False
2015-11-29 19:00:00,8,37,16,False
2015-11-29 20:00:00,9,42,16,False
2015-11-29 21:00:00,8,40,18,False
2015-11-29 22:00:00,10,40,39,False
2015-11-29 23:00:00,8,42,40,False
2015-11-30 00:00:00,6,44,45,False
2015-11-30 00:00:00,7,55,56,False
2015-11-30 01:00:00,5,57,77,False
2015-11-30 02:00:00,5,57,72,False
2015-11-30 03:00:00,5,51,89,False
2015-11-30 04:00:00,5,51,76,False
2015-11-30 05:00:00,7,51,61,False
2015-11-30 06:00:00,12,48,72,False
2015-11-30 07:00:00,9,45,61,False
2015-11-30 08:00:00,16,36,54,False
2015-11-30 09:00:00,20,40,48,False
2015-11-30 10:00:00,27,35,41,False
2015-11-30 11:00:00,21,40,39,False
2015-11-30 12:00:00,19,40,47,False
2015-11-30 13:00:00,16,40,37,False
2015-11-30 14:00:00,19,43,31,False
2015-11-30 15:00:00,17,46,28,False
2015-11-30 16:00:00,17,49,24,False
2015-11-30 17:00:00,16,46,23,False
2015-11-30 18:00:00,14,49,48,False
2015-11-30 19:00:00,13,48,26,False
2015-11-30 20:00:00,13,51,27,False
2015-11-30 21:00:00,12,48,32,False
2015-11-30 22:00:00,14,51,55,False
2015-11-30 23:00:00,10,57,60,False
2015-12-01 00:00:00,10,52,70,False
2015-12-01 01:00:00,7,79,78,False
2015-12-01 02:00:00,6,67,83,False
2015-12-01 03:00:00,5,62,100,False
2015-12-01 04:00:00,5,62,65,False
2015-12-01 05:00:00,7,49,74,False
2015-12-01 06:00:00,9,45,78,False
2015-12-01 07:00:00,11,43,65,False
2015-12-01 08:00:00,16,36,54,False
2015-12-01 09:00:00,19,38,49,False
2015-12-01 10:00:00,25,35,40,False
2015-12-01 11:00:00,22,35,37,False
2015-12-01 12:00:00,16,40,43,False
2015-12-01 13:00:00,14,41,34,False
2015-12-01 14:00:00,16,41,33,False
2015-12-01 15:00:00,19,44,28,False
2015-12-01 16:00:00,17,44,24,False
2015-12-01 17:00:00,17,45,27,False
2015-12-01 18:00:00,15,49,45,False
2015-12-01 19:00:00,14,51,24,False
2015-12-01 20:00:00,14,51,25,False
2015-12-01 21:00:00,13,55,30,False
2015-12-01 22:00:00,13,59,55,False
2015-12-01 23:00:00,8,72,61,False
2015-12-02 00:00:00,10,70,63,False
2015-12-02 01:00:00,7,65,78,False
2015-12-02 02:00:00,5,54,71,False
2015-12-02 03:00:00,5,59,93,False
2015-12-02 04:00:00,6,51,73,False
2015-12-02 05:00:00,6,48,70,False
2015-12-02 06:00:00,9,49,69,False
2015-12-02 07:00:00,12,45,74,False
2015-12-02 08:00:00,15,39,69,False
2015-12-02 09:00:00,19,39,71,False
2015-12-02 10:00:00,21,36,52,False
2015-12-02 11:00:00,23,37,42,False
2015-12-02 12:00:00,16,39,40,False
2015-12-02 13:00:00,15,44,36,False
2015-12-02 14:00:00,19,44,30,False
2015-12-02 15:00:00,15,48,29,False
2015-12-02 16:00:00,17,47,26,False
2015-12-02 17:00:00,15,53,27,False
2015-12-02 18:00:00,14,49,49,False
2015-12-02 19:00:00,14,54,32,False
2015-12-02 20:00:00,12,56,23,False
2015-12-02 21:00:00,13,56,32,False
2015-12-02 22:00:00,14,61,51,False
2015-12-02 23:00:00,9,58,59,False
2015-12-03 00:00:00,8,80,59,False
2015-12-03 00:00:00,7,66,48,False
2015-12-03 01:00:00,5,100,54,False
2015-12-03 02:00:00,5,89,59,False
2015-12-03 03:00:00,4,81,67,False
2015-12-03 04:00:00,5,79,59,False
2015-12-03 05:00:00,5,70,57,False
2015-12-03 06:00:00,6,56,57,False
2015-12-03 07:00:00,8,50,47,False
2015-12-03 08:00:00,13,47,43,False
2015-12-03 09:00:00,16,45,41,False
2015-12-03 10:00:00,16,37,37,False
2015-12-03 11:00:00,16,42,34,False
2015-12-03 12:00:00,11,46,39,False
2015-12-03 13:00:00,11,48,32,False
2015-12-03 14:00:00,11,47,26,False
2015-12-03 15:00:00,15,47,23,False
2015-12-03 16:00:00,14,46,22,False
2015-12-03 17:00:00,12,48,23,False
2015-12-03 18:00:00,10,49,45,False
2015-12-03 19:00:00,10,49,27,False
2015-12-03 20:00:00,10,55,22,False
2015-12-03 21:00:00,10,50,26,False
2015-12-03 22:00:00,10,52,42,False
2015-12-03 23:00:00,8,59,44,False
2015-12-04 00:00:00,7,54,58,False
2015-12-04 01:00:00,5,52,70,False
2015-12-04 02:00:00,4,54,61,False
2015-12-04 03:00:00,5,54,63,False
2015-12-04 04:00:00,4,56,49,False
2015-12-04 05:00:00,7,42,54,False
2015-12-04 06:00:00,7,42,55,False
2015-12-04 07:00:00,9,41,50,False
2015-12-04 08:00:00,14,36,41,False
2015-12-04 09:00:00,18,34,38,False
2015-12-04 10:00:00,16,36,30,False
2015-12-04 11:00:00,15,37,30,False
2015-12-04 12:00:00,12,43,36,False
2015-12-04 13:00:00,11,36,26,False
2015-12-04 14:00:00,13,37,25,False
2015-12-04 15:00:00,11,43,22,False
2015-12-04 16:00:00,11,45,23,False
2015-12-04 17:00:00,12,44,19,False
2015-12-04 18:00:00,10,47,34,False
2015-12-04 19:00:00,9,46,22,False
2015-12-04 20:00:00,9,46,19,False
2015-12-04 21:00:00,10,48,21,False
2015-12-04 22:00:00,7,49,18,False
2015-12-04 23:00:00,4,52,28,False
2015-12-05 00:00:00,6,47,39,False
2015-12-05 01:00:00,3,52,39,False
2015-12-05 02:00:00,5,48,39,False
2015-12-05 03:00:00,4,53,39,False
2015-12-05 04:00:00,4,45,38,False
2015-12-05 05:00:00,3,49,37,False
2015-12-05 06:00:00,5,42,40,False
2015-12-05 07:00:00,4,41,38,False
2015-12-05 08:00:00,6,38,34,False
2015-12-05 09:00:00,7,39,28,False
2015-12-05 10:00:00,6,36,30,False
2015-12-05 11:00:00,7,39,29,False
2015-12-05 12:00:00,7,40,27,False
2015-12-05 13:00:00,8,41,25,False
2015-12-05 14:00:00,7,38,25,False
2015-12-05 15:00:00,6,39,23,False
2015-12-05 16:00:00,6,43,22,False
2015-12-05 17:00:00,6,45,23,False
2015-12-05 18:00:00,7,45,24,False
2015-12-05 19:00:00,5,41,28,False
2015-12-05 20:00:00,6,45,29,False
2015-12-05 21:00:00,7,43,22,False
2015-12-05 22:00:00,6,49,25,False
2015-12-05 23:00:00,6,48,27,False
2015-12-06 00:00:00,5,46,36,False
2015-12-06 00:00:00,7,65,51,False
2015-12-06 01:00:00,4,72,57,False
2015-12-06 02:00:00,4,70,48,False
2015-12-06 03:00:00,5,74,48,False
2015-12-06 04:00:00,4,65,56,False
2015-12-06 05:00:00,3,67,51,False
2015-12-06 06:00:00,6,65,54,False
2015-12-06 07:00:00,5,64,45,False
2015-12-06 08:00:00,4,52,46,False
2015-12-06 09:00:00,7,54,42,False
2015-12-06 10:00:00,8,48,40,False
2015-12-06 11:00:00,9,48,40,False
2015-12-06 12:00:00,8,49,43,False
2015-12-06 13:00:00,10,50,44,False
2015-12-06 14:00:00,7,59,35,False
2015-12-06 15:00:00,9,56,29,False
2015-12-06 16:00:00,8,56,27,False
2015-12-06 17:00:00,10,53,23,False
2015-12-06 18:00:00,9,60,21,False
2015-12-06 19:00:00,10,52,25,False
2015-12-06 20:00:00,9,63,24,False
2015-12-06 21:00:00,9,63,29,False
2015-12-06 22:00:00,11,66,57,False
2015-12-06 23:00:00,8,66,54,False
2015-12-07 00:00:00,10,61,55,False
2015-12-07 01:00:00,5,75,76,False
2015-12-07 02:00:00,5,70,73,False
2015-12-07 03:00:00,5,60,90,False
2015-12-07 04:00:00,4,57,78,False
2015-12-07 05:00:00,5,57,77,False
2015-12-07 06:00:00,5,48,79,False
2015-12-07 07:00:00,9,50,73,False
2015-12-07 08:00:00,12,44,59,False
2015-12-07 09:00:00,17,40,51,False
2015-12-07 10:00:00,16,48,45,False
2015-12-07 11:00:00,19,45,42,False
2015-12-07 12:00:00,18,47,45,False
2015-12-07 13:00:00,16,49,36,False
2015-12-07 14:00:00,17,53,36,False
2015-12-07 15:00:00,14,55,31,False
2015-12-07 16:00:00,15,62,27,False
2015-12-07 17:00:00,15,57,26,False
2015-12-07 18:00:00,14,61,59,False
2015-12-07 19:00:00,12,59,29,False
2015-12-07 20:00:00,12,62,27,False
2015-12-07 21:00:00,11,67,31,False
2015-12-07 22:00:00,12,70,40,False
2015-12-07 23:00:00,11,71,45,False
2015-12-08 00:00:00,9,71,51,False
2015-12-08 01:00:00,8,80,75,False
2015-12-08 02:00:00,7,100,66,False
2015-12-08 03:00:00,5,100,87,False
2015-12-08 04:00:00,7,79,71,False
2015-12-08 05:00:00,8,70,72,False
2015-12-08 06:00:00,7,65,81,False
2015-12-08 07:00:00,8,56,70,False
2015-12-08 08:00:00,12,48,64,False
2015-12-08 09:00:00,13,49,51,False
2015-12-08 10:00:00,11,45,48,False
2015-12-08 11:00:00,12,49,48,False
2015-12-08 12:00:00,15,52,51,False
2015-12-08 13:00:00,13,53,39,False
2015-12-08 14:00:00,14,56,37,False
2015-12-08 15:00:00,12,55,31,False
2015-12-08 16:00:00,15,60,26,False
2015-12-08 17:00:00,11,64,29,False
2015-12-08 18:00:00,15,66,53,False
2015-12-08 19:00:00,14,60,29,False
2015-12-08 20:00:00,14,67,28,False
2015-12-08 21:00:00,14,68,29,False
2015-12-08 22:00:00,13,65,47,False
2015-12-08 23:00:00,10,77,48,False
2015-12-09 00:00:00,7,84,53,False
2015-12-09 00:00:00,5,57,36,False
2015-12-09 01:00:00,5,47,41,False
2015-12-09 02:00:00,4,48,34,False
2015-12-09 03:00:00,3,49,45,False
2015-12-09 04:00:00,5,45,39,False
2015-12-09 05:00:00,4,45,44,False
2015-12-09 06:00:00,6,35,41,False
2015-12-09 07:00:00,10,34,34,False
2015-12-09 08:00:00,12,34,33,False
2015-12-09 09:00:00,15,31,31,False
2015-12-09 10:00:00,17,32,27,False
2015-12-09 11:00:00,16,30,32,False
2015-12-09 12:00:00,14,36,35,False
2015-12-09 13:00:00,12,38,28,False
2015-12-09 14:00:00,11,38,24,False
2015-12-09 15:00:00,12,40,22,False
2015-12-09 16:00:00,15,41,18,False
2015-12-09 17:00:00,12,44,22,False
2015-12-09 18:00:00,12,43,37,False
2015-12-09 19:00:00,11,45,19,False
2015-12-09 20:00:00,10,44,22,False
2015-12-09 21:00:00,9,49,21,False
2015-12-09 22:00:00,11,57,32,False
2015-12-09 23:00:00,8,63,57,False
2015-12-10 00:00:00,5,63,78,False
2015-12-10 01:00:00,6,94,63,False
2015-12-10 02:00:00,4,84,55,False
2015-12-10 03:00:00,5,79,62,False
2015-12-10 04:00:00,5,72,60,False
2015-12-10 05:00:00,4,65,53,False
2015-12-10 06:00:00,5,61,54,False
2015-12-10 07:00:00,10,56,47,False
2015-12-10 08:00:00,14,46,40,False
2015-12-10 09:00:00,16,44,38,False
2015-12-10 10:00:00,15,42,33,False
2015-12-10 11:00:00,17,43,35,False
2015-12-10 12:00:00,15,47,35,False
2015-12-10 13:00:00,11,47,29,False
2015-12-10 14:00:00,12,47,23,False
2015-12-10 15:00:00,12,51,22,False
2015-12-10 16:00:00,14,50,19,False
2015-12-10 17:00:00,12,54,19,False
2015-12-10 18:00:00,12,57,36,False
2015-12-10 19:00:00,9,55,21,False
2015-12-10 20:00:00,9,55,17,False
2015-12-10 21:00:00,9,65,20,False
2015-12-10 22:00:00,12,66,25,False
2015-12-10 23:00:00,9,72,27,False
2015-12-11 00:00:00,8,66,37,False
2015-12-11 01:00:00,7,65,50,False
2015-12-11 02:00:00,3,59,45,False
2015-12-11 03:00:00,4,52,55,False
2015-12-11 04:00:00,4,50,43,False
2015-12-11 05:00:00,6,46,41,False
2015-12-11 06:00:00,5,47,48,False
2015-12-11 07:00:00,9,43,100,False
2015-12-11 08:00:00,13,40,38,False
2015-12-11 09:00:00,16,42,35,False
2015-12-11 10:00:00,16,40,31,False
2015-12-11 11:00:00,17,40,30,False
2015-12-11 12:00:00,13,42,31,False
2015-12-11 13:00:00,11,46,31,False
2015-12-11 14:00:00,11,39,23,False
2015-12-11 15:00:00,11,46,22,False
2015-12-11 16:00:00,11,46,18,False
2015-12-11 17:00:00,10,46,19,False
2015-12-11 18:00:00,8,49,39,False
2015-12-11 19:00:00,10,55,23,False
2015-12-11 20:00:00,9,50,19,False
2015-12-11 21:00:00,7,55,19,False
2015-12-11 22:00:00,9,65,19,False
2015-12-11 23:00:00,7,59,22,False
2015-12-12 00:00:00,6,57,28,False
2015-12-12 00:00:00,7,69,34,False
2015-12-12 01:00:00,6,66,34,False
2015-12-12 02:00:00,5,66,35,False
2015-12-12 03:00:00,3,71,40,False
2015-12-12 04:00:00,4,62,46,False
2015-12-12 05:00:00,4,63,48,False
2015-12-12 06:00:00,4,48,44,False
2015-12-12 07:00:00,6,51,40,False
2015-12-12 08:00:00,7,52,38,False
2015-12-12 09:00:00,10,49,37,False
2015-12-12 10:00:00,10,47,35,False
2015-12-12 11:00:00,10,57,32,False
2015-12-12 12:00:00,9,60,34,False
2015-12-12 13:00:00,8,50,27,False
2015-12-12 14:00:00,7,53,24,False
2015-12-12 15:00:00,10,52,25,False
2015-12-12 16:00:00,8,60,22,False
2015-12-12 17:00:00,9,66,23,False
2015-12-12 18:00:00,8,63,21,False
2015-12-12 19:00:00,7,67,21,False
2015-12-12 20:00:00,6,62,16,False
2015-12-12 21:00:00,8,73,20,False
2015-12-12 22:00:00,8,77,25,False
2015-12-12 23:00:00,9,80,27,False
2015-12-13 00:00:00,6,77,37,False
2015-12-13 01:00:00,5,87,39,False
2015-12-13 02:00:00,5,73,38,False
2015-12-13 03:00:00,4,72,34,False
2015-12-13 04:00:00,5,62,38,False
2015-12-13 05:00:00,2,63,33,False
2015-12-13 06:00:00,2,59,42,False
2015-12-13 07:00:00,5,54,40,False
2015-12-13 08:00:00,7,48,39,False
2015-12-13 09:00:00,7,56,36,False
2015-12-13 10:00:00,7,44,32,False
2015-12-13 11:00:00,8,53,34,False
2015-12-13 12:00:00,8,45,32,False
2015-12-13 13:00:00,7,47,35,False
2015-12-13 14:00:00,8,54,27,False
2015-12-13 15:00:00,8,53,24,False
2015-12-13 16:00:00,8,53,22,False
2015-12-13 17:00:00,10,47,21,False
2015-12-13 18:00:00,10,51,19,False
2015-12-13 19:00:00,11,55,16,False
2015-12-13 20:00:00,9,59,15,False
2015-12-13 21:00:00,8,63,15,False
2015-12-13 22:00:00,10,72,22,False
2015-12-13 23:00:00,10,76,25,False
2015-12-14 00:00:00,9,95,34,False
2015-12-14 01:00:00,5,100,45,False
2015-12-14 02:00:00,7,81,50,False
2015-12-14 03:00:00,15,76,60,False
2015-12-14 04:00:00,52,86,59,False
2015-12-14 05:00:00,7,61,52,False
2015-12-14 06:00:00,6,59,63,False
2015-12-14 07:00:00,11,45,52,False
2015-12-14 08:00:00,15,41,44,False
2015-12-14 09:00:00,19,42,43,False
2015-12-14 10:00:00,19,42,35,False
2015-12-14 11:00:00,20,44,34,False
2015-12-14 12:00:00,17,46,46,False
2015-12-14 13:00:00,14,44,34,False
2015-12-14 14:00:00,15,48,29,False
2015-12-14 15:00:00,15,49,23,False
2015-12-14 16:00:00,16,55,21,False
2015-12-14 17:00:00,15,51,20,False
2015-12-14 18:00:00,14,53,44,False
2015-12-14 19:00:00,13,67,24,False
2015-12-14 20:00:00,11,77,19,False
2015-12-14 21:00:00,12,74,22,False
2015-12-14 22:00:00,11,76,22,False
2015-12-14 23:00:00,10,81,31,False
2015-12-15 00:00:00,6,74,32,False
2015-12-15 00:00:00,2,21,9,False
2015-12-15 01:00:00,2,21,13,False
2015-12-15 02:00:00,1,35,13,False
2015-12-15 03:00:00,1,33,15,False
2015-12-15 04:00:00,1,21,15,False
2015-12-15 05:00:00,2,20,15,False
2015-12-15 06:00:00,2,17,17,False
2015-12-15 07:00:00,3,14,14,False
2015-12-15 08:00:00,4,13,13,False
2015-12-15 09:00:00,6,12,12,False
2015-12-15 10:00:00,6,12,10,False
2015-12-15 11:00:00,6,13,10,False
2015-12-15 12:00:00,6,13,11,False
2015-12-15 13:00:00,4,13,9,False
2015-12-15 14:00:00,5,13,7,False
2015-12-15 15:00:00,4,14,7,False
2015-12-15 16:00:00,5,16,6,False
2015-12-15 17:00:00,4,15,6,False
2015-12-15 18:00:00,5,17,9,False
2015-12-15 19:00:00,3,18,6,False
2015-12-15 20:00:00,3,19,6,False
2015-12-15 21:00:00,4,22,5,False
2015-12-15 22:00:00,3,22,6,False
2015-12-15 23:00:00,3,28,8,False
2015-12-16 00:00:00,3,30,9,False
2015-12-16 01:00:00,1,25,11,False
2015-12-16 02:00:00,1,23,14,False
2015-12-16 03:00:00,1,22,14,False
2015-12-16 04:00:00,1,23,16,False
2015-12-16 05:00:00,2,20,16,False
2015-12-16 06:00:00,2,20,14,False
2015-12-16 07:00:00,3,18,13,False
2015-12-16 08:00:00,4,18,13,False
2015-12-16 09:00:00,5,17,11,False
2015-12-16 10:00:00,5,16,10,False
2015-12-16 11:00:00,5,18,9,False
2015-12-16 12:00:00,5,20,10,False
2015-12-16 13:00:00,4,21,9,False
2015-12-16 14:00:00,4,23,8,False
2015-12-16 15:00:00,4,24,6,False
2015-12-16 16:00:00,4,27,6,False
2015-12-16 17:00:00,4,31,5,False
2015-12-16 18:00:00,3,36,11,False
2015-12-16 19:00:00,3,60,6,False
2015-12-16 20:00:00,3,100,5,False
2015-12-16 21:00:00,3,91,5,False
2015-12-16 22:00:00,3,86,6,False
2015-12-16 23:00:00,4,80,6,False
2015-12-17 00:00:00,2,81,9,False
2015-12-17 01:00:00,2,74,10,False
2015-12-17 02:00:00,2,70,11,False
2015-12-17 03:00:00,1,63,14,False
2015-12-17 04:00:00,1,57,17,False
2015-12-17 05:00:00,2,54,14,False
2015-12-17 06:00:00,1,47,15,False
2015-12-17 07:00:00,3,38,14,False
2015-12-17 08:00:00,4,34,13,False
2015-12-17 09:00:00,4,29,11,False
2015-12-17 10:00:00,5,29,10,False
2015-12-17 11:00:00,5,29,9,False
2015-12-17 12:00:00,4,29,11,False
2015-12-17 13:00:00,3,30,8,False
2015-12-17 14:00:00,4,30,8,False
2015-12-17 15:00:00,4,32,7,False
2015-12-17 16:00:00,4,31,6,False
2015-12-17 17:00:00,4,30,5,False
2015-12-17 18:00:00,4,30,12,False
2015-12-17 19:00:00,4,29,7,False
2015-12-17 20:00:00,3,27,5,False
2015-12-17 21:00:00,4,31,6,False
2015-12-17 22:00:00,3,29,6,False
2015-12-17 23:00:00,2,31,7,False
2015-12-18 00:00:00,2,31,7,False
2015-12-18 00:00:00,6,88,21,False
2015-12-18 01:00:00,5,84,27,False
2015-12-18 02:00:00,4,85,33,False
2015-12-18 03:00:00,3,80,39,False
2015-12-18 04:00:00,3,76,35,False
2015-12-18 05:00:00,4,65,39,False
2015-12-18 06:00:00,5,57,39,False
2015-12-18 07:00:00,8,54,39,False
2015-12-18 08:00:00,11,47,33,False
2015-12-18 09:00:00,13,42,29,False
2015-12-18 10:00:00,14,43,28,False
2015-12-18 11:00:00,13,43,26,False
2015-12-18 12:00:00,12,52,29,False
2015-12-18 13:00:00,9,46,24,False
2015-12-18 14:00:00,10,53,23,False
2015-12-18 15:00:00,10,66,17,False
2015-12-18 16:00:00,9,72,16,False
2015-12-18 17:00:00,21,61,16,False
2015-12-18 18:00:00,25,60,33,False
2015-12-18 19:00:00,19,58,22,False
2015-12-18 20:00:00,10,59,15,False
2015-12-18 21:00:00,9,60,15,False
2015-12-18 22:00:00,7,66,15,False
2015-12-18 23:00:00,6,100,17,False
2015-12-19 00:00:00,7,88,20,False
2015-12-19 01:00:00,4,77,23,False
2015-12-19 02:00:00,3,65,23,False
2015-12-19 03:00:00,3,62,24,False
2015-12-19 04:00:00,3,58,28,False
2015-12-19 05:00:00,3,55,26,False
2015-12-19 06:00:00,3,52,29,False
2015-12-19 07:00:00,5,47,31,False
2015-12-19 08:00:00,7,40,28,False
2015-12-19 09:00:00,3,46,26,False
2015-12-19 10:00:00,5,43,25,False
2015-12-19 11:00:00,6,50,25,False
2015-12-19 12:00:00,6,55,22,False
2015-12-19 13:00:00,5,46,22,False
2015-12-19 14:00:00,5,46,20,False
2015-12-19 15:00:00,5,46,19,False
2015-12-19 16:00:00,5,55,17,False
2015-12-19 17:00:00,5,60,15,False
2015-12-19 18:00:00,5,55,14,False
2015-12-19 19:00:00,5,50,14,False
2015-12-19 20:00:00,6,50,13,False
2015-12-19 21:00:00,5,52,20,False
2015-12-19 22:00:00,4,54,32,False
2015-12-19 23:00:00,5,53,32,False
2015-12-20 00:00:00,6,51,31,False
2015-12-20 01:00:00,3,56,25,False
2015-12-20 02:00:00,1,57,23,False
2015-12-20 03:00:00,2,56,26,False
2015-12-20 04:00:00,1,56,25,False
2015-12-20 05:00:00,3,53,26,False
2015-12-20 06:00:00,4,52,28,False
2015-12-20 07:00:00,4,45,27,False
2015-12-20 08:00:00,4,40,23,False
2015-12-20 09:00:00,3,37,24,False
2015-12-20 10:00:00,5,37,25,False
2015-12-20 11:00:00,6,35,24,False
2015-12-20 12:00:00,5,35,22,False
2015-12-20 13:00:00,5,36,23,False
2015-12-20 14:00:00,5,37,21,False
2015-12-20 15:00:00,4,36,20,False
2015-12-20 16:00:00,5,40,14,False
2015-12-20 17:00:00,6,39,13,False
2015-12-20 18:00:00,5,37,11,False
2015-12-20 19:00:00,5,41,11,False
2015-12-20 20:00:00,6,37,10,False
2015-12-20 21:00:00,5,38,10,False
2015-12-20 22:00:00,5,43,12,False
2015-12-20 23:00:00,5,45,14,False
2015-12-21 00:00:00,3,44,25,False
2015-12-21 00:00:00,6,79,45,False
2015-12-21 01:00:00,6,87,52,False
2015-12-21 02:00:00,6,82,66,False
2015-12-21 03:00:00,7,85,73,False
2015-12-21 04:00:00,5,81,77,False
2015-12-21 05:00:00,9,74,76,False
2015-12-21 06:00:00,9,66,80,False
2015-12-21 07:00:00,15,60,64,False
2015-12-21 08:00:00,21,55,61,False
2015-12-21 09:00:00,22,55,59,False
2015-12-21 10:00:00,23,53,45,False
2015-12-21 11:00:00,24,55,48,False
2015-12-21 12:00:00,19,50,53,False
2015-12-21 13:00:00,16,52,45,False
2015-12-21 14:00:00,18,54,36,False
2015-12-21 15:00:00,21,59,35,False
2015-12-21 16:00:00,18,62,31,False
2015-12-21 17:00:00,17,66,29,False
2015-12-21 18:00:00,16,60,95,False
2015-12-21 19:00:00,16,63,35,False
2015-12-21 20:00:00,13,68,30,False
2015-12-21 21:00:00,18,64,27,False
2015-12-21 22:00:00,13,66,32,False
2015-12-21 23:00:00,11,72,31,False
2015-12-22 00:00:00,9,79,44,False
2015-12-22 01:00:00,8,73,51,False
2015-12-22 02:00:00,7,82,66,False
2015-12-22 03:00:00,5,87,72,False
2015-12-22 04:00:00,6,90,71,False
2015-12-22 05:00:00,5,72,66,False
2015-12-22 06:00:00,8,63,78,False
2015-12-22 07:00:00,15,56,72,False
2015-12-22 08:00:00,17,52,62,False
2015-12-22 09:00:00,22,52,52,False
2015-12-22 10:00:00,24,46,51,False
2015-12-22 11:00:00,21,52,49,False
2015-12-22 12:00:00,17,47,66,False
2015-12-22 13:00:00,17,53,47,False
2015-12-22 14:00:00,19,53,42,False
2015-12-22 15:00:00,16,55,37,False
2015-12-22 16:00:00,19,61,31,False
2015-12-22 17:00:00,13,62,34,False
2015-12-22 18:00:00,15,63,70,False
2015-12-22 19:00:00,13,65,43,False
2015-12-22 20:00:00,14,72,33,False
2015-12-22 21:00:00,13,73,32,False
2015-12-22 22:00:00,12,77,46,False
2015-12-22 23:00:00,11,85,42,False
2015-12-23 00:00:00,8,100,59,False
2015-12-23 01:00:00,8,86,70,False
2015-12-23 02:00:00,6,87,73,False
2015-12-23 03:00:00,4,88,74,False
2015-12-23 04:00:00,5,78,69,False
2015-12-23 05:00:00,5,76,68,False
2015-12-23 06:00:00,7,72,75,False
2015-12-23 07:00:00,9,55,72,False
2015-12-23 08:00:00,14,51,58,False
2015-12-23 09:00:00,14,47,52,False
2015-12-23 10:00:00,15,47,50,False
2015-12-23 11:00:00,17,47,49,False
2015-12-23 12:00:00,14,47,59,False
2015-12-23 13:00:00,11,49,43,False
2015-12-23 14:00:00,11,59,36,False
2015-12-23 15:00:00,13,59,32,False
2015-12-23 16:00:00,12,64,28,False
2015-12-23 17:00:00,11,60,33,False
2015-12-23 18:00:00,11,60,77,False
2015-12-23 19:00:00,10,67,36,False
2015-12-23 20:00:00,10,64,30,False
2015-12-23 21:00:00,12,69,31,False
2015-12-23 22:00:00,9,75,32,False
2015-12-23 23:00:00,7,82,38,False
2015-12-24 00:00:00,8,96,46,False
2015-12-24 00:00:00,6,69,33,False
2015-12-24 01:00:00,3,100,34,False
2015-12-24 02:00:00,4,92,37,False
2015-12-24 03:00:00,4,76,34,False
2015-12-24 04:00:00,3,88,37,False
2015-12-24 05:00:00,4,78,37,False
2015-12-24 06:00:00,4,69,38,False
2015-12-24 07:00:00,5,58,37,False
2015-12-24 08:00:00,7,51,35,False
2015-12-24 09:00:00,7,46,34,False
2015-12-24 10:00:00,7,43,33,False
2015-12-24 11:00:00,7,41,30,False
2015-12-24 12:00:00,7,43,27,False
2015-12-24 13:00:00,6,44,28,False
2015-12-24 14:00:00,6,50,27,False
2015-12-24 15:00:00,5,50,22,False
2015-12-24 16:00:00,6,45,19,False
2015-12-24 17:00:00,5,51,14,False
2015-12-24 18:00:00,4,49,14,False
2015-12-24 19:00:00,3,50,11,False
2015-12-24 20:00:00,4,54,12,False
2015-12-24 21:00:00,4,53,15,False
2015-12-24 22:00:00,4,56,15,False
2015-12-24 23:00:00,4,56,22,False
2015-12-25 00:00:00,4,57,25,False
2015-12-25 01:00:00,4,51,21,False
2015-12-25 02:00:00,4,56,31,False
2015-12-25 03:00:00,2,50,34,False
2015-12-25 04:00:00,2,53,29,False
2015-12-25 05:00:00,4,54,34,False
2015-12-25 06:00:00,4,48,35,False
2015-12-25 07:00:00,4,47,39,False
2015-12-25 08:00:00,5,42,34,False
2015-12-25 09:00:00,5,37,32,False
2015-12-25 10:00:00,5,42,31,False
2015-12-25 11:00:00,4,38,28,False
2015-12-25 12:00:00,6,40,30,False
